image_path,image_name,label,label_id,dataset,subset,phash,group_id,width,height,aspect,gray_like,blur
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\241-4.jpg,241-4.jpg,Naskh,3,HICMA,Set3,bb52c09f3870d783,g03522,1716,242,7.090909,False,210.361191
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\297-4.jpg,297-4.jpg,Naskh,3,HICMA,Set3,bb5d80325ad43b4e,g03523,1734,254,6.826772,False,204.826675
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\987-3.jpg,987-3.jpg,Naskh,3,HICMA,Set2,bb6d803b6c8b0b6c,g03524,3644,498,7.317269,False,10.982461
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\180-3.jpg,180-3.jpg,Naskh,3,HICMA,Set3,bb73c49668e1a49c,g03525,1798,261,6.888889,False,207.495682
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\790-3.jpg,790-3.jpg,Naskh,3,HICMA,Set2,bb75c17a7c41ca88,g03526,3673,397,9.251889,False,13.052440
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set1\images\01-Hud-11-114_segment_no_1.jpg,01-Hud-11-114_segment_no_1.jpg,Naskh,3,HICMA,Set1,bb7a8c52ca9c0c6b,g03527,1748,460,3.800000,True,1661.464600
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\395-1.jpg,395-1.jpg,Naskh,3,HICMA,Set3,bb933b6b3e681160,g03528,1622,317,5.116719,False,270.863037
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set1\images\Dukhan1_segment_no_1.jpg,Dukhan1_segment_no_1.jpg,Naskh,3,HICMA,Set1,bb96a7e8d41d2a41,g03529,2289,279,8.204301,True,3643.944336
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\397-3.jpg,397-3.jpg,Naskh,3,HICMA,Set3,bb972b873a60946a,g03530,2042,406,5.029557,False,156.660095
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set1\images\Al-Ghafir-40-60-Naskh_segment_no_1.jpg,Al-Ghafir-40-60-Naskh_segment_no_1.jpg,Naskh,3,HICMA,Set1,bb9da03d867836a8,g03531,1402,308,4.551948,True,2157.660156
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set1\images\Al-Nisa-4-26-28-Naskh_segment_no_3.jpg,Al-Nisa-4-26-28-Naskh_segment_no_3.jpg,Naskh,3,HICMA,Set1,bba2d42bba994643,g03532,1900,333,5.705706,True,1784.006836
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set1\images\Yusuf-12-101-Naskh_segment_no_2.jpg,Yusuf-12-101-Naskh_segment_no_2.jpg,Naskh,3,HICMA,Set1,bba5d838e8c21f92,g03533,2529,298,8.486577,True,1736.837036
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\48-1.jpg,48-1.jpg,Naskh,3,HICMA,Set3,bbb1c02e314e6778,g03534,1913,270,7.085185,False,68.557983
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set1\images\12-Nuh-71-28-Naskh_segment_no_1.jpg,12-Nuh-71-28-Naskh_segment_no_1.jpg,Naskh,3,HICMA,Set1,bbb5d762c0c11867,g03535,2070,251,8.247012,True,2716.217529
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\266-4.jpg,266-4.jpg,Naskh,3,HICMA,Set3,bbb7814a348dd362,g03536,1784,244,7.311475,False,65.652893
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set1\images\Al-Isra-17-82-Naskh_segment_no_0.jpg,Al-Isra-17-82-Naskh_segment_no_0.jpg,Naskh,3,HICMA,Set1,bbb98237bc8817c8,g03537,2227,350,6.362857,True,1673.106201
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\AC_data\Naskh\0379.jpg,0379.jpg,Naskh,3,AC_data,Naskh,bbbac40668d0b367,g03538,123,94,1.308511,False,5996.341309
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\406-3.jpg,406-3.jpg,Naskh,3,HICMA,Set3,bbc02ebc61373585,g03539,1993,391,5.097187,False,255.367340
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\984-2.jpg,984-2.jpg,Naskh,3,HICMA,Set2,bbc3992ff8087468,g03540,3644,380,9.589474,False,14.407829
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\394-1.jpg,394-1.jpg,Naskh,3,HICMA,Set3,bbc587c23dca609c,g03541,1621,315,5.146032,False,375.917267
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\1-1.jpg,1-1.jpg,Naskh,3,HICMA,Set3,bbc8c67bd0ca38a1,g03542,1629,235,6.931915,False,195.566483
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set1\images\2-282a_segment_no_1.jpg,2-282a_segment_no_1.jpg,Naskh,3,HICMA,Set1,bbca9967ed90022d,g03543,1617,460,3.515217,True,1292.921631
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set1\images\Al-Safat-37-180-182-naskh2_segment_no_2.jpg,Al-Safat-37-180-182-naskh2_segment_no_2.jpg,Naskh,3,HICMA,Set1,bbd0a11ed5e12e98,g03544,2219,383,5.793734,True,1407.995239
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\AC_data\Naskh\0331.jpg,0331.jpg,Naskh,3,AC_data,Naskh,bbd0c43bd2843bf0,g03545,178,93,1.913978,True,5042.433105
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set1\images\28-24_segment_no_0.jpg,28-24_segment_no_0.jpg,Naskh,3,HICMA,Set1,bbe5a00ecda346d8,g03546,2769,483,5.732919,True,1337.042603
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\214-4.jpg,214-4.jpg,Naskh,3,HICMA,Set3,bbe9c05e38c40b2f,g03547,1722,252,6.833333,False,128.501785
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set1\images\003-Al-Baqara-2-128-Naskh_segment_no_0.jpg,003-Al-Baqara-2-128-Naskh_segment_no_0.jpg,Naskh,3,HICMA,Set1,bbf0aa41bdf04386,g03548,2482,438,5.666667,True,1113.403931
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\72-2.jpg,72-2.jpg,Naskh,3,HICMA,Set3,bc0784a17a675bc3,g03549,1802,271,6.649446,False,131.107773
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set1\images\002-Ahqaf-46-13-Naskh-1_segment_no_0.jpeg,002-Ahqaf-46-13-Naskh-1_segment_no_0.jpeg,Naskh,3,HICMA,Set1,bc25c438b7c42e9b,g03550,2780,317,8.769716,True,1854.934326
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\181-2.jpg,181-2.jpg,Naskh,3,HICMA,Set3,bc3edac1b1330e4c,g03551,1798,260,6.915385,False,215.780609
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\514-1.jpg,514-1.jpg,Naskh,3,HICMA,Set3,bc4ccc9fb638424d,g03552,1776,218,8.146789,False,78.931305
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\100-3.jpg,100-3.jpg,Naskh,3,HICMA,Set3,bc6180967be9c91e,g03553,1743,260,6.703846,False,130.756363
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\112-2.jpg,112-2.jpg,Naskh,3,HICMA,Set3,bc63273c378d3285,g03554,1629,244,6.676230,False,201.889023
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\AC_data\Naskh\0333.jpg,0333.jpg,Naskh,3,AC_data,Naskh,bc68e1933eefc110,g03555,179,92,1.945652,True,5054.435547
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\481-2.jpg,481-2.jpg,Naskh,3,HICMA,Set3,bc6bc3813d474a78,g03556,1578,236,6.686441,False,231.276886
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\198-2.jpg,198-2.jpg,Naskh,3,HICMA,Set3,bc6e90a97ec0d88d,g03557,1726,254,6.795276,False,213.571869
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\99-3.jpg,99-3.jpg,Naskh,3,HICMA,Set3,bc74814e7c838bf4,g03558,1743,260,6.703846,False,85.791740
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\446-1.jpg,446-1.jpg,Naskh,3,HICMA,Set3,bc76c9813e1666e1,g03559,1568,227,6.907489,False,192.868668
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\342-1.jpg,342-1.jpg,Naskh,3,HICMA,Set3,bc7ec38778588386,g03560,1568,229,6.847162,False,215.263763
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set1\images\Ali-Imran-3-37-Naskh.jpg,Ali-Imran-3-37-Naskh.jpg,Naskh,3,HICMA,Set1,bc9bc764389b8664,g03561,4724,3150,1.499683,True,112.049805
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\150-1.jpg,150-1.jpg,Naskh,3,HICMA,Set3,bcc3f2832c5768d2,g03562,1678,258,6.503876,False,174.878967
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set1\images\20150517-Naskh-Al-Araf-7-55-56-WEB.jpg,20150517-Naskh-Al-Araf-7-55-56-WEB.jpg,Naskh,3,HICMA,Set1,bcc4d23984cb4f36,g03563,3000,479,6.263048,True,455.216766
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\500-1.jpg,500-1.jpg,Naskh,3,HICMA,Set3,bcc8d02f63d48e69,g03564,1594,226,7.053097,False,148.159714
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\AC_data\Naskh\0289.jpg,0289.jpg,Naskh,3,AC_data,Naskh,bcc9e3321dc3621e,g03565,195,98,1.989796,False,5190.176270
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\386-3.jpg,386-3.jpg,Naskh,3,HICMA,Set3,bccb6bca7843560c,g03566,1664,294,5.659864,False,255.388870
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\1048-1.jpg,1048-1.jpg,Naskh,3,HICMA,Set2,bcd0c1b1c23d978d,g03567,4903,376,13.039894,False,23.395893
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\182 -3.jpg,182 -3.jpg,Naskh,3,HICMA,Set3,bcd4856b4cadd252,g03568,1798,286,6.286713,False,57.757729
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set1\images\Hasan-110-Small_segment_no_2.jpg,Hasan-110-Small_segment_no_2.jpg,Naskh,3,HICMA,Set1,bcd99164c33f6419,g03569,1048,132,7.939394,True,4192.580566
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\AC_data\Naskh\0257.jpg,0257.jpg,Naskh,3,AC_data,Naskh,bcdc82237f9c086b,g03570,214,96,2.229167,False,4831.352539
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\DuwaBench\images\naskh21.jpg,naskh21.jpg,Naskh,3,DuwaBench,DuwaBench,bce607e051919f1b,g03571,1200,2133,0.562588,False,99.522179
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\AC_data\Naskh\0332.jpg,0332.jpg,Naskh,3,AC_data,Naskh,bce88316f88357d1,g03572,192,86,2.232558,False,6297.908203
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\288-4.jpg,288-4.jpg,Naskh,3,HICMA,Set3,bcecc33379c1a660,g03573,1762,262,6.725191,False,50.230564
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\AC_data\Naskh\0217.jpg,0217.jpg,Naskh,3,AC_data,Naskh,bcfa85297b844873,g03574,237,104,2.278846,True,4496.003906
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\534-3.jpg,534-3.jpg,Naskh,3,HICMA,Set2,bd07d071669c9a47,g03575,4604,368,12.510870,False,11.243635
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\1007-3.jpg,1007-3.jpg,Naskh,3,HICMA,Set2,bd09d8d0339e1ec3,g03576,4940,364,13.571429,False,10.493698
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\1009-1.jpg,1009-1.jpg,Naskh,3,HICMA,Set2,bd12d2651e9ec923,g03577,4940,368,13.423913,False,10.062477
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\226-1.jpg,226-1.jpg,Naskh,3,HICMA,Set3,bd1c81c6333dd5c2,g03578,1731,196,8.831633,False,315.473053
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\225-3.jpg,225-3.jpg,Naskh,3,HICMA,Set3,bd1d94c2783d2dd0,g03579,1731,265,6.532075,False,300.971344
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\198-1.jpg,198-1.jpg,Naskh,3,HICMA,Set3,bd1ec4b33c64e0d2,g03580,1726,245,7.044898,False,225.321350
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\604-3.jpg,604-3.jpg,Naskh,3,HICMA,Set2,bd2ec3f16461924b,g03581,4493,335,13.411940,False,11.880840
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\556-3.jpg,556-3.jpg,Naskh,3,HICMA,Set2,bd2fd26c60329e49,g03582,4604,342,13.461988,False,10.819421
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\709-3.jpg,709-3.jpg,Naskh,3,HICMA,Set2,bd2fd2992f2d9082,g03583,4293,338,12.701183,False,10.465511
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\178-5.jpg,178-5.jpg,Naskh,3,HICMA,Set3,bd34f0cc3982ce8e,g03584,1712,249,6.875502,False,59.527069
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\75-2.jpg,75-2.jpg,Naskh,3,HICMA,Set3,bd37e0803c3356d9,g03585,1657,251,6.601594,False,182.488815
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\1011-2.jpg,1011-2.jpg,Naskh,3,HICMA,Set2,bd3d98c7603899cc,g03586,4940,348,14.195402,False,11.725707
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\1010-1.jpg,1010-1.jpg,Naskh,3,HICMA,Set2,bd3dc2f034938f09,g03587,4940,319,15.485893,False,14.131501
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\369-3.jpg,369-3.jpg,Naskh,3,HICMA,Set3,bd3f8069169682cf,g03588,1589,235,6.761702,False,211.309845
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\319-4.jpg,319-4.jpg,Naskh,3,HICMA,Set3,bd3f81d46fa18093,g03589,1793,250,7.172000,False,120.164452
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\1028-3.jpg,1028-3.jpg,Naskh,3,HICMA,Set2,bd3f8360e190dccc,g03590,4462,337,13.240356,False,11.599094
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\950-3.jpg,950-3.jpg,Naskh,3,HICMA,Set2,bd3f8568432cb383,g03591,4922,361,13.634349,False,9.782287
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\957-3.jpg,957-3.jpg,Naskh,3,HICMA,Set2,bd49c93ddf802d90,g03592,4421,334,13.236527,False,13.512375
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\402-1.jpg,402-1.jpg,Naskh,3,HICMA,Set3,bd586e2a4f35c039,g03593,1993,502,3.970120,False,107.523651
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\1049-2.jpg,1049-2.jpg,Naskh,3,HICMA,Set2,bd5ac23e9cc02c3b,g03594,4903,375,13.074667,False,12.201473
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\1007-2.jpg,1007-2.jpg,Naskh,3,HICMA,Set2,bd66d2423dd244bc,g03595,4940,374,13.208556,False,17.643223
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\1011-1.jpg,1011-1.jpg,Naskh,3,HICMA,Set2,bd66dd832430bec4,g03596,4940,347,14.236311,False,12.829370
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\AC_data\Naskh\0308.jpg,0308.jpg,Naskh,3,AC_data,Naskh,bd68c3067ce8825f,g03597,187,96,1.947917,False,5311.412598
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\180-4.jpg,180-4.jpg,Naskh,3,HICMA,Set3,bd6e80946ae1cf8c,g03598,1798,250,7.192000,False,197.153107
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\187-3.jpg,187-3.jpg,Naskh,3,HICMA,Set3,bd70d0ad25c1c7b2,g03599,1698,262,6.480916,False,269.457184
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\225-4.jpg,225-4.jpg,Naskh,3,HICMA,Set3,bd7680d22f6f90b0,g03600,1731,254,6.814961,False,294.201721
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\321-2.jpg,321-2.jpg,Naskh,3,HICMA,Set3,bd7980c35af8b183,g03601,1793,260,6.896154,False,198.320786
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\255-3.jpg,255-3.jpg,Naskh,3,HICMA,Set3,bd7d805e69849663,g03602,1744,261,6.681992,False,154.250076
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\970-3.jpg,970-3.jpg,Naskh,3,HICMA,Set2,bd7dd03a17ca4213,g03603,4566,453,10.079470,False,15.821259
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\1009-3.jpg,1009-3.jpg,Naskh,3,HICMA,Set2,bd8fc0279a613719,g03604,4940,412,11.990291,False,17.429941
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\103-4.jpg,103-4.jpg,Naskh,3,HICMA,Set3,bd91c46e1b84607f,g03605,1800,264,6.818182,False,18.342541
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\1009-2.jpg,1009-2.jpg,Naskh,3,HICMA,Set2,bd94c03b0ccf711b,g03606,4940,394,12.538071,False,12.030663
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\303-2.jpg,303-2.jpg,Naskh,3,HICMA,Set3,bd98843c57c02f3b,g03607,1753,259,6.768340,False,36.284431
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\1006-2.jpg,1006-2.jpg,Naskh,3,HICMA,Set2,bd9ad0363cd2392c,g03608,4940,374,13.208556,False,10.185540
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set3\images\294-4.jpg,294-4.jpg,Naskh,3,HICMA,Set3,bd9ed06b8cd0668c,g03609,1792,250,7.168000,False,217.669922
C:\Users\user\OneDrive - American University of Beirut\Courses\NeuralNetworks-EECE693\Project\ArabicCalligraphyClassificationAndRecognition\data\raw\dataset\HICMA\Set2\images\540-1.jpg,540-1.jpg,Naskh,3,HICMA,Set2,bdaf962bd0942364,g03610,4552,355,12.822535,False,22.632215
